n,p,M,trim,theta,count,survival,micro_cost,slack
256,3441409,13443,5,0.75,5234,0.389347615860,0.567915453754,0.033284546246
1024,10544129,10297,5,0.75,4009,0.389336700010,0.567899531531,0.033300468469
1024,13074433,12768,5,0.75,4971,0.389332706767,0.567893706853,0.033306293147
256,3081217,12036,5,0.75,4686,0.389332003988,0.567892681756,0.033307318244
1024,10807297,10554,5,0.75,4109,0.389331059314,0.567891303823,0.033308696177
512,7034369,13739,5,0.75,5349,0.389329645535,0.567889241637,0.033310758363
512,5370881,10490,5,0.75,4084,0.389323164919,0.567879788795,0.033320211205
1024,14645249,14302,5,0.75,5568,0.389316179555,0.567869599710,0.033330400290
256,3156481,12330,5,0.75,4800,0.389294403893,0.567837837000,0.033362163000
1024,10498049,10252,5,0.75,3991,0.389289894655,0.567831259675,0.033368740325
1024,12897281,12595,5,0.75,4903,0.389281460897,0.567818957914,0.033381042086
256,3830017,14961,5,0.75,5824,0.389278791525,0.567815064278,0.033384935722
256,3579649,13983,5,0.75,5443,0.389258385182,0.567785298904,0.033414701096
1024,15326209,14967,5,0.75,5826,0.389256364001,0.567782350741,0.033417649259
512,6842369,13364,5,0.75,5202,0.389254714157,0.567779944225,0.033420055775
512,7114753,13896,5,0.75,5409,0.389248704663,0.567771178575,0.033428821425
1024,14871553,14523,5,0.75,5653,0.389244646423,0.567765259090,0.033434740910
256,3502337,13681,5,0.75,5325,0.389225933777,0.567737964199,0.033462035801
512,7194113,14051,5,0.75,5469,0.389224966195,0.567736552851,0.033463447149
1024,11323393,11058,5,0.75,4304,0.389220473865,0.567730000189,0.033469999811
256,3388673,13237,5,0.75,5152,0.389212057113,0.567717723232,0.033482276768
1024,11118593,10858,5,0.75,4226,0.389206115307,0.567709056316,0.033490943684
256,2963201,11575,5,0.75,4505,0.389200863931,0.567701396483,0.033498603517
1024,11768833,11493,5,0.75,4473,0.389193422083,0.567690541555,0.033509458445
256,2908673,11362,5,0.75,4422,0.389192043654,0.567688530933,0.033511469067
256,3821057,14926,5,0.75,5809,0.389186654161,0.567680669637,0.033519330363
